02schillinger.html,02schillinger.html.txt,Liesl Schillinger,female,Lucy Ellmann,female,,2006,http://www.nytimes.com/2006/04/02/books/review/02schillinger.html,doctors & nurses 
02schmemann.html,02schmemann.html.txt,Serge Schmemann,male,Geoffrey Hosking,male,,2006,http://www.nytimes.com/2006/07/02/books/review/02schmemann.html,rulers and victims: the russians in the soviet union 
02SIMON.html,02SIMON.html.txt,John Simon,male,Christopher Marlowe,male,,2005,http://www.nytimes.com/2005/01/02/books/review/02SIMON.html,world of christopher marlowe  the 
02SINGERL.html,02SINGERL.html.txt,Peter Singer,male,Richard A Posner,male,,2005,http://www.nytimes.com/2005/01/02/books/review/02SINGERL.html,catastrophe: risks and response 
02sisario.html,02sisario.html.txt,Ben Sisario,male,John H Richardson,male,,2005,http://www.nytimes.com/2005/10/02/books/review/02sisario.html,my father the spy: an investigative memoir 
02solomon.html,02solomon.html.txt,Deborah Solomon,female,Thomas Eakins,male,,2006,http://www.nytimes.com/2006/04/02/books/review/02solomon.html,revenge of thomas eakins  the 
02thomson.html,02thomson.html.txt,David Thomson,male,Upton Sinclair,male,,2006,http://www.nytimes.com/2006/07/02/books/review/02thomson.html,radical innocent: upton sinclair 
02tomasky.html,02tomasky.html.txt,Michael Tomasky,male,James Carroll,male,,2006,http://www.nytimes.com/2006/07/02/books/review/02tomasky.html,house of war: the pentagon and the disastrous rise of american power 
02vincent.html,02vincent.html.txt,Norah Vincent,female,John Cornwell,male,,2006,http://www.nytimes.com/2006/07/02/books/review/02vincent.html,seminary boy 
02wagner.html,02wagner.html.txt,Erica Wagner,female,Andrea Lee,female,,2006,http://www.nytimes.com/2006/07/02/books/review/02wagner.html,lost hearts in italy 
02weinberger.html,02weinberger.html.txt,Eric Weinberger,male,George Saunders,male,,2005,http://www.nytimes.com/2005/10/02/books/review/02weinberger.html,brief and frightening reign of phil  the 
02windolf.html,02windolf.html.txt,Jim Windolf,male,Peter Robinson,male,,2006,http://www.nytimes.com/2006/07/02/books/review/02windolf.html,piece of my heart 
02wolff.html,02wolff.html.txt,Geoffrey Wolff,male,Mark Twain,male,,2005,http://www.nytimes.com/2005/10/02/books/review/02wolff.html,mark twain: a life 
03AHMEDL.html,03AHMEDL.html.txt,Fatema Ahmed,female,Andrea Levy,female,,2005,http://www.nytimes.com/2005/04/03/books/review/03AHMEDL.html?fta=y,small island 
03ALTHOUS.html,03ALTHOUS.html.txt,Ann Althouse,female,Richard Davis,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03ALTHOUS.html,electing justice: fixing the supreme court nomination process 
03BAKE01.html,03BAKE01.html.txt,Kevin Baker,male,Buster Olney,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03BAKE01.html,last night of the yankee dynasty  the 
03BARD.html,03BARD.html.txt,Michael Agger,male,Paul Robeson John Gielgud,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03BARD.html,essential shakespeare handbook 
03BERMAN.html,03BERMAN.html.txt,Paul Berman,male,Philip Roth,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03BERMAN.html,plot against america  the 
03BLODGET.html,03BLODGET.html.txt,Henry Blodget,male,Clyde V Jr Prestowitz,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03BLODGET.html,three billion new capitalists 
03BLOUNTL.html,03BLOUNTL.html.txt,Roy Blount Jr.,male,Jan,male,,2005,http://www.nytimes.com/2005/04/03/books/review/03BLOUNTL.html,splendor in the short grass: the grover lewis reader 
03CARSONL.html,03CARSONL.html.txt,Tom Carson,male,Ben Karlin Jon Stewart,male,,2004,http://www.nytimes.com/2004/10/03/books/review/03CARSONL.html,america  the book): a citizens guide to democracy inaction 
03CRIMEL.html,03CRIMEL.html.txt,Marilyn Stasio,female,"""The Really Terrible Orchestr",female,,2004,http://www.nytimes.com/2004/10/03/books/review/03CRIMEL.html,sunday philosophy club  the 
03DERASMO.html,03DERASMO.html.txt,Stacey D'erasmo,female,Luis Alberto Urrea,male,,2005,http://www.nytimes.com/2005/07/03/books/review/03DERASMO.html,hummingbird's daughter  the 
